Name,Pos,Age,Date of Death,Include,BirthDate,Yrs,From,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds,Att,Yds,TD,Lng,Rec,Yds,TD,Lng,Tkl,Int,Sk,,,,,,,
Brad Van Pelt,LB,57,2/17/2009,1,4/5/1951,14,1973,1986,0,5,12,70,184,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,20,,20,10,,,,,,,
Ed Walsh,T,73,3/1/2009,1,7/11/1935,1,1961,1961,0,0,0,2,6,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Ed Watson,LB,64,8/15/2009,1,5/8/1945,1,1969,1969,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Maxie Williams,G-T,69,7/7/2009,1,6/28/1940,6,1965,1970,0,0,4,27,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Billy Wilson,E-FL,81,1/27/2009,1,2/3/1927,10,1951,1960,1,6,9,1,100,0,0,0,0,0,0,,,0,0,0,0,407,5902,49,77,,,,,,,,,,
Jim Wilson,G-T,67,2/2/2009,1,4/14/1941,4,1965,1968,0,0,0,11,46,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Mike Woods,LB,54,5/29/2009,1,11/1/1954,3,1979,1981,0,0,1,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,
Jim Wright,DB,69,2/26/2009,1,3/27/1939,1,1964,1964,0,0,0,2,10,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Jack Zilly,DE-E,88,12/18/2009,1,11/11/1921,6,1947,1952,0,0,4,0,64,0,0,0,0,0,0,,,0,0,0,0,23,279,4,30,,,,,,,,,,
Frank Zoppetti,TB,93,10/3/2009,1,4/15/1916,1,1941,1941,0,0,0,0,4,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Mel Agee,DE-DT,39,6/15/2008,1,11/22/1968,5,1991,1995,0,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,,2.5,,,,,,,
Carl Allen,RB-DB,88,11/7/2008,1,6/25/1920,1,1948,1948,0,0,0,0,13,0,0,0,0,0,0,,,1,9,0,9,0,0,0,0,,2,,,,,,,,
Lou Allen,T,83,4/16/2008,1,7/12/1924,2,1950,1951,0,0,2,0,24,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Plato Andros,G-T-DG,86,9/22/2008,1,11/28/1921,4,1947,1950,0,0,2,0,45,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
John Atwood,HB-WB-DB,85,7/13/2008,1,1/27/1923,1,1948,1948,0,0,0,0,8,0,0,0,0,0,0,,,9,6,0,9,10,141,1,54,,1,,,,,,,,
Butch Avinger,FB,79,8/20/2008,1,12/15/1928,1,1953,1953,0,0,0,0,12,0,0,0,0,0,0,,,5,6,0,5,2,8,0,4,,,,,,,,,,
Coy Bacon,DE-DT,66,12/22/2008,1,8/30/1942,14,1968,1981,0,3,12,67,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,,
Charles Barnard,E,93,6/29/2008,1,3/3/1915,1,1938,1938,0,1,0,0,5,0,0,0,0,0,0,,,0,0,0,0,1,33,0,33,,,,,,,,,,
Sammy Baugh,QB-TB/Coach,94,12/17/2008,1,3/17/1914,16,1937,1952,4,6,13,0,165,1693,2995,21886,187,86,203,,,324,325,9,41,1,0,0,0,,31,,,,,,,,
Ed Beatty,C-LB,76,6/7/2008,1,4/6/1932,7,1955,1961,0,0,4,10,80,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Pete Berezney,T,84,10/13/2008,1,11/14/1923,2,1947,1948,0,0,0,0,25,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Leroy Bolden,HB,76,10/31/2008,1,8/24/1932,2,1958,1959,0,0,0,0,23,0,0,0,0,0,0,,,19,66,0,15,0,0,0,0,,,,,,,,,,
Billy Bookout,DB,76,10/10/2008,1,6/1/1932,2,1955,1956,0,0,2,0,19,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,3,,,,,,,,
Bill Bowman,FB,76,2/7/2008,1,9/22/1931,3,1954,1957,0,0,1,0,23,0,0,0,0,0,0,,,144,557,3,43,50,429,3,66,,,,,,,,,,
Bernard Buzyniski,LB,70,9/11/2008,1,5/3/1938,1,1960,1960,0,0,0,4,14,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Ivan Caesar,LB,41,4/28/2008,1,1/7/1967,1,1991,1991,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Don Carothers,E,74,9/19/2008,1,5/13/1934,1,1960,1960,0,0,0,0,3,0,0,0,0,0,0,,,0,0,0,0,2,25,0,20,,,,,,,,,,
Pete Case,G,67,12/18/2008,1,12/27/1940,9,1962,1970,0,0,6,40,117,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,,,,,,,,,,
Tim Casey,LB,63,2/15/2008,1,2/29/1944,1,1969,1969,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Tom Catlin,LB-C/Coach,76,6/7/2008,1,9/8/1931,5,1953,1959,0,0,2,0,51,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,2,,,,,,,,
George Chesser,RB-P,66,11/12/2008,1,9/11/1942,2,1966,1967,0,0,0,0,18,0,0,0,0,0,0,,,18,77,0,19,1,4,0,4,,,,,,,,,,
Dave Conway,K,63,1/22/2008,0,1/6/1945,1,1971,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Thurlow Cooper,TE-DE,74,2/14/2008,1,3/18/1933,3,1960,1962,0,0,3,5,41,0,0,0,0,0,0,,,0,0,0,0,36,491,8,38,,,,,,,,,,
Frank Cornish,C-G,40,8/22/2008,1,9/24/1967,6,1990,1995,0,0,1,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Larry Coutre,HB,80,5/19/2008,1,4/11/1928,2,1950,1953,0,0,1,0,22,0,0,0,0,0,0,,,63,322,1,53,18,202,2,77,,,,,,,,,,
Norm Cox,QB-TB,82,4/28/2008,1,9/22/1925,2,1946,1947,0,0,0,0,5,1,2,9,0,9,0,,,2,9,0,12,0,0,0,0,,,,,,,,,,
Leon Crenshaw,DT,65,8/22/2008,1,7/14/1943,1,1968,1968,0,0,0,3,10,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Joe Crowley,E-DB,88,1/22/2008,0,4/6/1919,2,1944,1945,0,0,1,0,18,0,0,0,0,0,0,,,1,10,0,10,14,291,3,67,,2,,,,,,,,
Lamar Davis,E-DE,86,2/23/2008,1,6/15/1921,4,1946,1949,0,0,2,0,53,0,1,0,0,0,0,,,17,78,0,0,147,2103,12,0,,7,,,,,,,,
Milt Davis,DB,79,9/29/2008,1,5/31/1929,4,1957,1960,1,0,4,6,45,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,27,,,,,,,,
Wayne Davis,DB,44,3/16/2008,1,7/17/1963,6,1985,1990,0,0,0,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,,,,,,,
Mike Dawson,DT-NT-DE,54,3/14/2008,1,10/16/1953,9,1976,1984,0,0,7,35,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5.5,,,,,,,
Eagle Day,QB,75,2/22/2008,1,10/2/1932,2,1959,1960,0,0,1,3,16,15,32,194,0,27,2,,,6,28,0,18,0,0,0,0,,,,,,,,,,
Al DeMao,C-LB,87,2/1/2008,1,2/29/1920,9,1945,1953,0,0,5,0,97,0,0,0,0,0,0,,,0,0,0,0,1,4,0,4,,8,,,,,,,,
Buddy Dial,SE-FL,71,2/29/2008,1,1/17/1937,8,1959,1966,0,2,5,50,98,0,0,0,0,0,0,,,4,14,0,15,261,5436,44,88,,,,,,,,,,
Babe Dimancheff,HB,86,10/17/2008,1,9/6/1922,7,1945,1952,0,0,1,0,63,0,0,0,0,0,0,,,207,802,5,77,61,1086,10,80,,2,,,,,,,,
Jim Dooley,B-E-FL-TE/Coach,77,1/8/2008,0,2/8/1930,8,1952,1961,0,0,6,5,81,0,0,0,0,0,0,,,1,0,0,0,211,3172,16,72,,5,,,,,,,,
Al Drulis,B,87,9/20/2008,1,8/30/1921,3,1945,1947,0,0,1,0,24,0,0,0,0,0,0,,,13,49,0,13,6,49,0,17,,,,,,,,,,
Mike Dukes,LB,72,6/16/2008,1,3/16/1936,6,1960,1965,0,0,4,36,81,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,8,,,,,,,,
Lenvil Elliott,RB,57,10/12/2008,1,9/2/1951,9,1973,1981,0,0,0,28,101,1,1,17,0,17,0,0,0,440,1900,8,32,159,1484,10,45,,,,,,,,,,
Roger Ellis,LB-C,70,5/14/2008,1,2/1/1938,4,1960,1963,0,0,1,12,43,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Leo Elter,FB-HB,78,8/23/2008,1,10/21/1929,7,1953,1959,0,1,1,0,73,0,0,0,0,0,0,,,371,1380,9,48,46,556,2,70,,,,,,,,,,
Dick Enderle,G,60,9/4/2008,1,11/6/1947,8,1969,1976,0,0,4,33,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Bud Erickson,C,92,4/14/2008,1,4/10/1916,2,1938,1939,0,0,0,0,3,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Charles Evans,RB,41,10/12/2008,1,4/16/1967,8,1993,2000,0,0,3,10,98,0,0,0,0,0,0,0,0,156,498,4,13,110,766,2,27,,,,,,,,,,
Dick Evans,E,92,5/26/2008,1,5/31/1915,4,1940,1943,0,0,0,0,27,0,0,0,0,0,0,,,0,0,0,0,13,145,0,30,,,,,,,,,,
Ray Evans,G-T,84,4/25/2008,1,1/10/1924,2,1949,1950,0,0,0,0,22,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Hal Faverty,LB-DE-C,80,7/21/2008,1,9/26/1927,1,1952,1952,0,0,1,0,11,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Mitch Frerotte,G,43,6/11/2008,1,3/30/1965,4,1987,1992,0,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,,,,,,,,,,
Bob Gambold,QB,79,10/25/2008,1,2/5/1929,1,1953,1953,0,0,0,0,3,6,14,107,0,41,2,,,2,-2,0,0,0,0,0,0,,,,,,,,,,
Billy Gay,DB,80,4/8/2008,1,11/12/1927,1,1951,1951,0,0,0,0,3,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Jonathan Goddard,DE,27,6/15/2008,1,5/11/1981,1,2005,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,
Sonny Grandelius,HB,79,4/25/2008,1,4/16/1929,1,1953,1953,0,0,1,0,12,0,0,0,0,0,0,,,108,278,1,31,15,80,0,26,,,,,,,,,,
John Grimsley,LB,45,2/6/2008,1,2/25/1962,9,1984,1993,0,1,7,38,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,
Jerry Groom,MG-DT-C-LB,78,2/29/2008,1,8/15/1929,5,1951,1955,0,1,3,0,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
By Haines,HB,93,3/9/2008,1,11/30/1914,1,1937,1937,0,0,0,0,5,1,6,14,0,14,1,,,24,29,0,0,2,17,0,0,,,,,,,,,,
Dave Hanner,DT/Coach,78,9/11/2008,1,5/22/1930,13,1952,1964,0,2,10,30,160,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,4,,,,,,,,
Buddy Hardaway,T,53,4/19/2008,1,12/12/1954,1,1978,1978,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Darrell Harper,HB-K,69,1/19/2008,0,6/18/1938,1,1960,1960,0,0,0,0,4,0,0,0,0,0,0,,,1,3,0,3,0,0,0,0,,,,,,,,,,
Sherrill Headrick,LB,71,9/10/2008,1,3/13/1937,9,1960,1968,3,4,9,71,116,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,15,,,,,,,,
George Hekkers,T,84,2/6/2008,1,2/18/1923,4,1946,1949,0,0,1,0,41,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Gene Hickerson,G,73,10/20/2008,1,2/15/1935,15,1958,1973,3,6,13,86,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jim Higgins,T-G,66,9/28/2008,1,1/20/1942,1,1966,1966,0,0,0,2,7,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Wally Hilgenberg,LB-G,66,9/23/2008,1,9/19/1942,15,1964,1979,0,0,9,75,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,,,,,,,,
Ernie Holmes,DT-NT,59,1/17/2008,0,7/11/1948,7,1972,1978,0,0,4,38,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Mike Holovak,FB-LB/Coach,88,1/27/2008,0,9/19/1919,3,1946,1948,0,0,0,0,34,0,0,0,0,0,0,,,136,720,6,52,13,155,0,60,,1,,,,,,,,
Bob Howard,DB,63,4/7/2008,1,11/19/1944,13,1967,1979,0,0,10,52,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,,,,,,,,
Bill Hutchinson,QB,91,1/27/2008,0,3/9/1916,1,1942,1942,0,0,0,0,2,1,4,-3,0,-3,2,,,7,27,0,15,0,0,0,0,,,,,,,,,,
Val Jansante,E-DE,88,10/1/2008,1,9/27/1920,6,1946,1951,0,0,5,0,68,0,0,0,0,0,0,,,3,2,0,5,155,2356,14,66,,,,,,,,,,
Bob Jeter,DB-WR,71,11/20/2008,1,5/9/1937,11,1963,1973,1,2,6,55,139,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,23,,26,,,,,,,,
Gene Jones,LB,71,1/3/2008,0,10/18/1936,1,1961,1961,0,0,0,3,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Tyrone Jones,LB,46,6/10/2008,1,8/3/1961,1,1988,1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
George Karamatic,FB-DB,91,12/5/2008,1,2/22/1917,1,1938,1938,0,0,0,0,10,0,0,0,0,0,0,,,50,185,0,0,4,99,1,39,,,,,,,,,,
Johnny Karras,HB,80,11/6/2008,1,1/29/1928,1,1952,1952,0,0,0,0,10,0,0,0,0,0,0,,,24,42,0,17,5,63,1,29,,,,,,,,,,
Karl Kassulke,DB,67,10/27/2008,1,3/20/1941,10,1963,1972,0,1,10,63,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,,,,,,,,
Jim Kerr,DB,68,5/27/2008,1,7/23/1939,2,1961,1962,0,0,2,10,24,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,8,,,,,,,,
Terrence Kiel,DB,27,7/4/2008,1,11/24/1980,4,2003,2006,0,0,3,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,4,2,,,,,,,
J.D. Kimmel,DT,79,11/24/2008,1,9/30/1929,3,1955,1958,0,0,3,0,36,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Mike Klotovich,WB,90,4/17/2008,1,8/15/1917,1,1945,1945,0,0,0,0,6,0,0,0,0,0,0,,,5,26,0,15,1,7,0,7,,,,,,,,,,
Gene Knutson,DE,75,2/9/2008,1,11/10/1932,2,1954,1956,0,0,0,0,18,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Matt Kofler,QB,49,12/19/2008,1,8/30/1959,4,1982,1985,0,0,0,3,41,91,202,1156,7,70,11,33,254,20,159,1,23,0,0,0,0,,,,,,,,,,
Ken Konz,DB,79,2/4/2008,1,9/25/1928,7,1953,1959,0,1,5,0,84,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,30,,,,,,,,
Joe Krol,HB,89,12/16/2008,1,2/20/1919,1,1945,1945,0,0,0,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
John Kuzman,T,92,1/29/2008,0,6/29/1915,3,1941,1947,0,0,1,0,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Izzy Lang,RB,66,10/10/2008,1,2/2/1942,6,1964,1969,0,0,2,14,77,3,4,77,0,36,0,0,0,245,873,4,39,63,554,4,25,,,,,,,,,,
Odell Lawson,RB,59,2/14/2008,1,12/20/1948,4,1970,1974,0,0,0,2,37,0,0,0,0,0,0,0,0,70,130,0,15,13,108,0,19,,,,,,,,,,
Earl Leggett,DT-DE,75,5/15/2008,1,3/5/1933,11,1957,1968,0,0,5,39,132,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Reggie Lewis,DE,54,9/19/2008,1,1/20/1954,3,1982,1984,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,11.5,,,,,,,
Joe Lindahl,G-E,88,1/11/2008,0,3/14/1919,1,1945,1945,0,0,0,0,2,0,0,0,0,0,0,,,0,0,0,0,1,32,0,32,,,,,,,,,,
Bobby Luna,DB,74,3/14/2008,1,3/25/1933,2,1955,1959,0,0,1,0,24,1,1,55,0,55,0,,,3,3,0,10,0,0,0,0,,5,,,,,,,,
Bill Lund,HB,83,9/27/2008,1,10/27/1924,2,1946,1947,0,0,0,0,18,0,0,0,0,0,0,,,37,177,2,0,10,174,3,0,,3,,,,,,,,
Dick Lynch,DB,72,9/24/2008,1,4/29/1936,9,1958,1966,1,1,8,46,109,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,37,,,,,,,,
Joe Magliolo,LB,85,7/31/2008,1,10/17/1922,1,1948,1948,0,0,0,0,13,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Ray Mallouf,QB-TB,89,6/6/2008,1,7/11/1918,5,1941,1949,0,0,2,0,48,159,325,2504,20,80,16,,,66,139,1,18,0,0,0,0,,2,,,,,,,,
Bap Manzini,C,87,5/9/2008,1,8/27/1920,3,1944,1948,0,0,1,0,23,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Bob Margarita,HB,87,7/28/2008,1,11/3/1920,3,1944,1946,0,0,2,0,21,0,0,0,0,0,0,,,204,960,7,47,38,524,2,47,,9,,,,,,,,
Jack Martin,C,85,1/8/2008,0,4/10/1922,3,1947,1949,0,0,1,0,35,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Charlie McGibbony,TB,92,3/24/2008,1,10/23/1915,1,1944,1944,0,0,0,0,7,18,48,262,1,65,10,,,26,81,0,27,0,0,0,0,,1,,,,,,,,
Tom McHale,G,45,5/25/2008,1,2/25/1963,9,1987,1995,0,0,3,18,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Mike Mergen,T-DT,79,10/11/2008,1,2/13/1929,1,1952,1952,0,0,1,0,12,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Jack Mildren,DB,58,5/22/2008,1,10/16/1949,3,1972,1974,0,0,2,13,42,0,1,0,0,0,0,0,0,5,22,0,10,0,0,0,0,,3,,,,,,,,
Clark Miller,DE,70,11/5/2008,1,8/11/1938,9,1962,1970,0,0,7,36,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,
Chris Mims,DE-DT,38,10/15/2008,1,9/29/1970,8,1992,1999,0,0,4,32,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,,42,,,,,,,
Gene Mitcham,E,76,10/27/2008,1,5/18/1932,1,1958,1958,0,0,0,0,2,0,0,0,0,0,0,,,0,0,0,0,3,39,1,20,,,,,,,,,,
Fran Morelli,T,69,9/10/2008,1,1/15/1939,1,1962,1962,0,0,0,2,12,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Joe Morgan,T,80,11/26/2008,1,10/23/1928,1,1949,1949,0,0,0,0,8,0,0,0,0,0,0,,,0,-1,0,-1,0,0,0,0,,,,,,,,,,
Bob Morris,HB,83,6/18/2008,1,3/9/1925,1,1947,1947,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Jack Norris,E,99,5/18/2008,1,5/18/1909,1,1932,1932,0,0,0,0,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Buzz Nutter,C-LB,77,4/12/2008,1,2/16/1931,12,1954,1965,0,1,10,33,153,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Mike Patrick,P,55,4/27/2008,1,9/6/1952,4,1975,1978,0,0,3,6,43,0,0,0,0,0,0,0,0,1,-16,0,0,0,0,0,0,,,,,,,,,,
Bob Pellegrini,LB-G,73,4/11/2008,1,11/13/1934,9,1956,1965,0,0,7,26,107,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,13,,,,,,,,
Pete Perini,FB-LB,80,9/11/2008,1,2/10/1928,2,1954,1955,0,0,0,0,20,0,0,0,0,0,0,,,6,11,0,4,6,59,0,20,,,,,,,,,,
Floyd Peters,DT/Coach,72,8/18/2008,1,5/21/1936,12,1959,1970,0,3,10,53,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,
Ed Pine,LB,68,8/1/2008,1,7/13/1940,4,1962,1965,0,0,2,17,50,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,3,,,,,,,,
Ray Poole,DE-E,86,4/2/2008,1,4/15/1921,6,1947,1952,0,1,6,0,71,0,0,0,0,0,0,,,0,0,0,0,83,1164,8,61,,3,,,,,,,,
Al Postus,TB-DB,87,8/24/2008,1,9/21/1920,1,1945,1945,0,0,0,0,2,2,5,73,0,52,1,,,2,4,0,12,0,0,0,0,,,,,,,,,,
Cotton Price,TB-DB-QB,90,9/24/2008,1,5/31/1918,4,1940,1946,0,1,0,0,35,94,225,1314,8,63,24,,,97,174,2,14,3,23,0,6,,1,,,,,,,,
John Rauch,QB-DB/Coach,80,6/10/2008,1,8/20/1927,3,1949,1951,0,0,0,0,27,70,170,959,8,82,9,,,12,84,1,17,0,0,0,0,,2,,,,,,,,
Herb Rich,DB,79,3/28/2008,1,10/7/1928,7,1950,1956,0,0,6,0,64,0,0,0,0,0,0,,,2,6,0,5,0,0,0,0,,29,,,,,,,,
Perry Richards,E,74,7/16/2008,1,1/14/1934,6,1957,1962,0,0,0,3,47,0,0,0,0,0,0,,,0,0,0,0,39,558,4,43,,,,,,,,,,
Nick Sacrinty,QB,83,4/16/2008,1,6/10/1924,1,1947,1947,0,0,0,0,11,15,48,299,5,44,3,,,4,4,0,5,0,0,0,0,,1,,,,,,,,
Ralph Sazio,T,86,9/26/2008,1,7/22/1922,1,1948,1948,0,0,1,0,13,0,0,0,0,0,0,,,0,5,0,0,0,0,0,0,,,,,,,,,,
Herm Schneidman,BB-QB,95,8/12/2008,1,11/22/1912,6,1935,1940,0,0,1,0,46,0,0,0,0,0,0,,,13,37,0,0,7,119,2,46,,1,,,,,,,,
Otto Schnellbacher,DB-E,84,3/10/2008,1,4/15/1923,4,1948,1951,1,2,2,0,50,0,0,0,0,0,0,,,0,0,0,0,6,83,0,11,,34,,,,,,,,
Rick Schulte,G-T,44,6/14/2008,1,11/24/1963,1,1987,1987,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Jack Scott,DT,72,11/19/2008,1,4/12/1936,2,1960,1961,0,0,0,6,21,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Herb Siegert,G-LB,84,9/26/2008,1,1/10/1924,3,1949,1951,0,0,3,0,36,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,2,,,,,,,,
Jules Siegle,FB-LB,85,8/20/2008,1,2/16/1923,1,1948,1948,0,0,0,0,3,0,0,0,0,0,0,,,2,6,0,8,0,0,0,0,,,,,,,,,,
Steve Slivinski,G-LB,91,11/15/2008,1,8/23/1917,5,1939,1943,0,1,3,0,53,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,2,,,,,,,,
Gerald Small,DB,52,9/28/2008,1,8/10/1956,7,1978,1984,0,0,5,40,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,,,,,,,,
Jim Sorey,DT,71,8/12/2008,1,9/5/1936,3,1960,1962,0,0,2,14,42,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Jerry Stautberg,G-LB,79,12/7/2008,1,4/6/1929,1,1951,1951,0,0,0,0,3,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Bob Stefik,E,84,4/9/2008,1,10/8/1923,1,1948,1948,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Eli Strand,G,64,1/2/2008,0,2/11/1943,2,1966,1967,0,0,0,4,22,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Ed Sutton,HB-DB,73,9/20/2008,1,3/16/1935,4,1957,1960,0,0,3,1,45,5,15,146,1,51,0,,,282,1109,9,44,14,237,1,26,,1,,,,,,,,
Neal Sweeney,WR,63,9/5/2008,1,6/13/1945,1,1967,1967,0,0,0,1,10,0,0,0,0,0,0,,,0,0,0,0,6,136,0,48,,,,,,,,,,
Bill Thornton,FB,69,12/18/2008,1,9/20/1939,4,1963,1967,0,0,0,4,47,0,0,0,0,0,0,,,93,544,2,62,13,68,0,19,,,,,,,,,,
Andy Tomasic,TB-DB,90,11/27/2008,1,12/10/1917,2,1942,1946,0,0,0,0,15,15,66,227,0,41,6,,,60,214,0,34,1,27,0,27,,2,,,,,,,,
Orville Trask,DT,73,11/12/2008,1,12/3/1934,3,1960,1962,0,0,3,19,35,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,,,,,,,,
Harry Ulinski,C,83,4/20/2008,1,4/4/1925,6,1950,1956,0,1,3,0,72,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Gene Upshaw,G,63,8/20/2008,1,8/15/1945,15,1967,1981,5,7,14,109,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Milt Vucinich,C,88,12/14/2008,1,11/1/1920,1,1945,1945,0,0,0,0,3,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Hal Wantland,DB,63,4/8/2008,1,7/9/1944,1,1966,1966,0,0,0,2,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Vic Washington,RB-DB-WR,62,12/31/2008,1,3/23/1946,6,1971,1976,0,1,4,31,67,0,0,0,0,0,0,0,0,588,2208,16,42,130,1090,5,40,,,,,,,,,,
Joe Wendryhoski,C,70,11/5/2008,1,3/1/1938,5,1964,1968,0,0,2,17,59,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,
